id_oferta,titulo,empresa,ubicacion,fecha_publicacion,fecha_relativa,tipo_contrato,salario,descripcion,url,detalle_disponible,fuente,termino_busqueda,fecha_extraccion_utc,habilidades_requeridas,nivel_experiencia,distrito,departamento,cantidad_habilidades
455EDDEDDEAFDC20,"Promotor de Servicios (Cajero) / Planilla para BBVA / Cercado de Lima, Lince, La Victoria y Surco",TRUST CONSULTING,"La Victoria, Lima, Perú",2026-07-18,Hace 7 horas,FULL_TIME,,"¡Transforma la banca con nosotros! En BBVA, estamos redefiniendo la experiencia bancaria y queremos que seas parte de este cambio. Te ofrecemos la oportunidad de desarrollar tu carrera comercial en una empresa innovadora y con visión de futuro, donde cada día representa una nueva oportunidad de crecimiento y aprendizaje. ¡Únete a nosotros y se parte de la evolución! ¿Qué harás como Asesor Universal II (Cajero Bancario)? Impulsar la venta de nuestros productos y servicios financieros, siempre con un enfoque en el cliente. Brindar una experiencia excepcional al cliente, asegurando que cada interacción sea de máxima calidad y eficiencia. Ejecutar todo tipo de transacciones bancarias de manera precisa y ágil. ¿Qué perfil buscamos? Estudiantes desde el IV ciclo de carreras técnicas o desde el VII ciclo de carreras universitarias; egresados, bachilleres o titulados en Economía, Contabilidad, Administración, Ingenierías o afines. Experiencia mínima de 1 año en atención al cliente, ventas de productos o servicios y caja. Alta orientación al cliente, habilidades de negociación, vocación de servicio y capacidad para trabajar en equipo. Disponibilidad para laborar de lunes a sábado. Disponibilidad para laborar en los distritos de: Lince, San Isidro, Jesús María, La Victoria y Cercado de Lima. ¿Qué te ofrecemos? Ser parte de un banco global con un sólido prestigio. EPS y Seguro Oncológico al 100% para ti, tu cónyuge e hijos. Contrato en planilla con beneficios atractivos: bonos por cumplimiento de metas, movilidad, vale de refrigerio. Utilidades superiores al promedio del mercado. Crecimiento y desarrollo profesional constante. Día libre por tu cumpleaños. Capacitación continua a través del Campus BBVA. Acceso a descuentos y convenios corporativos. Somos Trust Services, el aliado estratégico de BBVA en selección de talento, y estamos para apoyarte en tu crecimiento profesional. ¡Postula ahora y únete a la planilla de uno de los mejores bancos a nivel global!. -Requerimientos- Educación mínima: Técnico 1 año de experiencia Palabras clave: promoter, promotor, cashier, cajero",https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-promotor-de-servicios-cajero-planilla-para-bbva-cercado-de-lima-lince-la-victoria-y-surco-en-la-victoria-40468A51F7A9EF6061373E686DCF3405,True,Computrabajo Perú,Cajero,2026-07-19T06:23:18.206030+00:00,Ventas | Finanzas | Atención al cliente | Negociación,Entrada / Junior,La Victoria,Lima,4
455EDDEDDEAFDC20,Ingresa al BBVA!! Cajero Bancario/ Planilla BBVA / Surquillo/Miraflores/San Isidro - Planilla Directa + Utilidades + Bonos,TRUST CONSULTING,"Surquillo, Lima, Perú",2026-07-04,Hace 7 horas,FULL_TIME,,"¡Transforma la banca con nosotros! En BBVA, estamos redefiniendo la experiencia bancaria y queremos que seas parte de este cambio. Te ofrecemos la oportunidad de desarrollar tu carrera comercial en una empresa innovadora y con visión de futuro, donde cada día representa una nueva oportunidad de crecimiento y aprendizaje. ¡Únete a nosotros y se parte de la evolución! ¿Qué harás como Asesor Universal II? Impulsar la venta de nuestros productos y servicios financieros, siempre con un enfoque en el cliente. Brindar una experiencia excepcional al cliente, asegurando que cada interacción sea de máxima calidad y eficiencia. Ejecutar todo tipo de transacciones bancarias de manera precisa y ágil. ¿Qué perfil buscamos? Estudiantes desde el V ciclo de carreras técnicas o desde el IX ciclo de carreras universitarias; egresados, bachilleres o titulados en Economía, Contabilidad, Administración, Ingenierías o afines. Experiencia mínima de 1 año en atención al cliente, ventas de productos o servicios. Alta orientación al cliente, habilidades de negociación, vocación de servicio y capacidad para trabajar en equipo. Disponibilidad para laborar de lunes a viernes de 08:30 am a 07:00 pm y sábados de 08:30 am a 01:00 pm. Disponibilidad para laborar en los distritos de: Miraflores, Surquillo, San Isidro, Magdalena. ¿Qué te ofrecemos? Ser parte de un banco global con un sólido prestigio. EPS y Seguro Oncológico al 100% para ti, tu cónyuge e hijos. Contrato en planilla con beneficios atractivos: bonos por cumplimiento de metas, movilidad, vale de refrigerio. Utilidades superiores al promedio del mercado. Crecimiento y desarrollo profesional constante. Día libre por tu cumpleaños. Capacitación continua a través del Campus BBVA. Acceso a descuentos y convenios corporativos. Somos Trust Services, el aliado estratégico de BBVA en selección de talento, y estamos para apoyarte en tu crecimiento profesional. ¡Postula ahora y únete a la planilla de uno de los mejores bancos a nivel global!. -Requerimientos- Educación mínima: Técnico 1 año de experiencia Conocimientos: Gestión de ventas, Atención al cliente Palabras clave: cashier, cajero, banker, bancario, banking, banquero",https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingresa-al-bbva-cajero-bancario-planilla-bbva-surquillomirafloressan-isidro-planilla-directa-utilidades-bonos-en-surquillo-6EE2C1512264C99761373E686DCF3405,True,Computrabajo Perú,Cajero,2026-07-19T06:23:18.206030+00:00,Ventas | Finanzas | Atención al cliente | Negociación,Entrada / Junior,Surquillo,Lima,4
455EDDEDDEAFDC20,"Promotor de Servicios (Cajero) / Planilla para BBVA / Lince, La Victoria, Salamanca y San Luis",TRUST CONSULTING,"Lince, Lima, Perú",2026-07-16,Hace 7 horas,FULL_TIME,,"¡Transforma la banca con nosotros! En BBVA, estamos redefiniendo la experiencia bancaria y queremos que seas parte de este cambio. Te ofrecemos la oportunidad de desarrollar tu carrera comercial en una empresa innovadora y con visión de futuro, donde cada día representa una nueva oportunidad de crecimiento y aprendizaje. ¡Únete a nosotros y se parte de la evolución! ¿Qué harás como Asesor Universal II (Cajero Bancario)? Impulsar la venta de nuestros productos y servicios financieros, siempre con un enfoque en el cliente. Brindar una experiencia excepcional al cliente, asegurando que cada interacción sea de máxima calidad y eficiencia. Ejecutar todo tipo de transacciones bancarias de manera precisa y ágil. ¿Qué perfil buscamos? Estudiantes desde el IV ciclo de carreras técnicas o desde el VII ciclo de carreras universitarias; egresados, bachilleres o titulados en Economía, Contabilidad, Administración, Ingenierías o afines. Experiencia mínima de 1 año en atención al cliente, ventas de productos o servicios y caja. Alta orientación al cliente, habilidades de negociación, vocación de servicio y capacidad para trabajar en equipo. Disponibilidad para laborar de lunes a sábado. Disponibilidad para laborar en los distritos de: Lince, San Isidro, Jesús María, La Victoria y Cercado de Lima. ¿Qué te ofrecemos? Ser parte de un banco global con un sólido prestigio. EPS y Seguro Oncológico al 100% para ti, tu cónyuge e hijos. Contrato en planilla con beneficios atractivos: bonos por cumplimiento de metas, movilidad, vale de refrigerio. Utilidades superiores al promedio del mercado. Crecimiento y desarrollo profesional constante. Día libre por tu cumpleaños. Capacitación continua a través del Campus BBVA. Acceso a descuentos y convenios corporativos. Somos Trust Services, el aliado estratégico de BBVA en selección de talento, y estamos para apoyarte en tu crecimiento profesional. ¡Postula ahora y únete a la planilla de uno de los mejores bancos a nivel global!. -Requerimientos- Educación mínima: Técnico 1 año de experiencia Palabras clave: promoter, promotor, cashier, cajero",https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-promotor-de-servicios-cajero-planilla-para-bbva-lince-la-victoria-salamanca-y-san-luis-en-lince-DA8228C8ECE0C69161373E686DCF3405,True,Computrabajo Perú,Cajero,2026-07-19T06:23:18.206030+00:00,Ventas | Finanzas | Atención al cliente | Negociación,Entrada / Junior,Lince,Lima,4
455EDDEDDEAFDC20,"Cajero Bancario Planilla Utilidades BBVA / Lima Sur, SJM, VMT, Surco, - Bonos / Utilidades",TRUST CONSULTING,"San Juan De Miraflores, Lima, Perú",2026-07-11,Hace 7 horas,FULL_TIME,,"¡Transforma la banca con nosotros! En BBVA, estamos redefiniendo la experiencia bancaria y queremos que seas parte de este cambio. Te ofrecemos la oportunidad de desarrollar tu carrera comercial en una empresa innovadora y con visión de futuro, donde cada día representa una nueva oportunidad de crecimiento y aprendizaje. ¡Únete a nosotros y se parte de la evolución! ¿Qué harás como Cajero Bancario? Impulsar la venta de nuestros productos y servicios financieros, siempre con un enfoque en el cliente. Brindar una experiencia excepcional al cliente, asegurando que cada interacción sea de máxima calidad y eficiencia. Ejecutar todo tipo de transacciones bancarias de manera precisa y ágil. ¿Qué perfil buscamos? Estudiantes desde el V ciclo de carreras técnicas o desde el IX ciclo de carreras universitarias; egresados, bachilleres o titulados en Economía, Contabilidad, Administración, Ingenierías o afines. Experiencia mínima de 1 año en atención al cliente, ventas de productos o servicios. Alta orientación al cliente, habilidades de negociación, vocación de servicio y capacidad para trabajar en equipo. Disponibilidad para laborar de lunes a viernes de 08:30 am a 07:00 pm y sábados de 08:30 am a 01:00 pm. Buscamos interesados que residan en: San Juan de Miraflores, Surco, Villa Maria del Triunfo, Barranco, Villa El Salvador, Chorrillos. ¿Qué te ofrecemos? Ser parte de un banco global con un sólido prestigio. EPS y Seguro Oncológico al 100% para ti, tu cónyuge e hijos. Contrato en planilla con beneficios atractivos: bonos por cumplimiento de metas, movilidad, vale de refrigerio. Utilidades superiores al promedio del mercado. Crecimiento y desarrollo profesional constante. Día libre por tu cumpleaños. Capacitación continua a través del Campus BBVA. Acceso a descuentos y convenios corporativos. · Somos Trust Services, el aliado estratégico de BBVA en selección de talento, y estamos para apoyarte en tu crecimiento profesional. ¡Postula ahora y únete a la planilla de uno de los mejores bancos a nivel global!. -Requerimientos- Educación mínima: Técnico 1 año de experiencia Palabras clave: cashier, cajero, banker, bancario, banking, banquero",https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cajero-bancario-planilla-utilidades-bbva-lima-sur-sjm-vmt-surco-bonos-utilidades-en-san-juan-de-miraflores-77E2B8E4875B1CAB61373E686DCF3405,True,Computrabajo Perú,Cajero,2026-07-19T06:23:18.206030+00:00,Ventas | Finanzas | Atención al cliente | Negociación,Entrada / Junior,San Juan De Miraflores,Lima,4
7843C7FBE1ECC988,Falabella / Cajero(a) / Part y Full Time / Tienda de Atocongo - Tienda de Atocongo,FALABELLA CORPORATIVO PERÚ,"San Juan De Miraflores, Lima, Perú",2026-07-02,Hace 7 horas,FULL_TIME,,"En Falabella, empresa líder en el sector retail, nos encontramos en la búsqueda de los mejores talentos para el puesto de cajero(a) para la tienda de Atocongo. Requisitos: Mayor de 18 años. Secundaria Completa, estudios técnicos culminados o en curso. Conceptos contables: nivel básico. Experiencia mínima de 4 meses como cajero. De preferencia experiencia en venta de intangibles. Disponibilidad para laborar de manera presencial en la tienda mencionada. Disponibilidad para laborar de apertura a cierre de tienda. Full time: 48 horas a la semana (05 días de trabajo x 02 días de descanso rotativo). Part time: 19 horas a la semana (02 días de trabajo x 05 días de descanso rotativo). Funciones: Ingresar los pagos de los clientes por ventas al contado o crédito. Realizar avances o retiros en efectivo según se solicite. Emitir diariamente reportes y contabilizar fondo de caja. Llenar y separar sobres para efectivo y custodiar los vouchers y documentos. Cumplir con las políticas de cambios y devoluciones de producto, en caso sea necesario. Realizar cuadratura diaria del terminal asignado, verificando que lo ingresado corresponde a lo contabilizado en caja. Ofrecer de manera oportuna la Compra Protegida a los clientes y cumplir con el objetivo de venta mensual. Realizar referidos de tarjeta CMR al banco o a los afiliadores de tarjeta ubicados en las tiendas. Beneficios: Ingreso a planilla completa de Saga Falabella. Beneficios de ley. Beneficios corporativos. Asignación familiar. Utilidades.-Requerimientos- Educación mínima: Educación Secundaria años de experiencia Edad: A partir de 18 años Conocimientos: Comunicación, Resolución de problemas, Atención al cliente Palabras clave: boutique, tienda, store, establecimiento, bazar, bazzar",https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-falabella-cajeroa-part-y-full-time-tienda-de-atocongo-tienda-de-atocongo-en-san-juan-de-miraflores-89DDC74AE84F3F3661373E686DCF3405,True,Computrabajo Perú,Cajero,2026-07-19T06:23:18.206030+00:00,Ventas | Atención al cliente | Resolución de problemas,Liderazgo / Senior,San Juan De Miraflores,Lima,3
6F7BFDD5068746CE,Cajera(o) / Facturador(a) / Horarios Rotativos - Pacasmayo (Ref. 26504),Manpower,"Pacasmayo, La Libertad, Perú",2026-07-10,Hace 7 horas,FULL_TIME,,"Por encargo de nuestro cliente, importante empresa líder su sector, nos encontramos en búsqueda del mejor talento para desempeñar el cargo de: Cajero(a) Facturador(a) Pacasmayo · Requisitos: Formación técnica en computación e informática, contabilidad, administración y/o afines. Experiencia mínima de 01 año en la posición. Conocimientos en manejo de caja y facturación. Disponibilidad para trabajar en horarios rotativos de lunes a domingo (turnos: mañana, tarde y noche). Disponibilidad inmediata · Funciones: Encargado de crear y alimentar archivo Excel de cierre de facturación. Encargado de emitir órdenes y facturas en el sistema de Manpower. Responsable de liberar los cargos en el sistema Brindar atención al chofer del vehículo, emitir y enviar factura Revisar en el correo la cancelación por el servicio de acomodo de bolsas Copiar las constancias de pago en un archivo Word Responsable de realizar las anulaciones de facturas por error de carga Realizar seguimiento de pago a las empresas que no cancelan en el momento de la atención Enviar correo de novedades del turno y cierre de facturación a los supervisores Enviar la factura sobre el correo con la constancia de pago por el servicio prestado Cerrar la caja del día al término del turno en el sistema. · Beneficios: Ingreso a planilla. Beneficios sociales. Grato clima laboral. · *Indispensable residir en la ciudad de Pacasmayo, Manpower es un empleador inclusivo y está feliz de incentivar la inserción laboral a las personas con habilidades diferentes.-Requerimientos- Educación mínima: Técnico 3 años de experiencia Disponibilidad de viajar: Si",https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cajerao-facturadora-horarios-rotativos-pacasmayo-ref-26504-en-pacasmayo-8C8168325A396E0361373E686DCF3405,True,Computrabajo Perú,Cajero,2026-07-19T06:23:18.206030+00:00,Excel | Finanzas,Entrada / Junior,Pacasmayo,La Libertad,2
7843C7FBE1ECC988,Falabella / Cajero(a) / Part y Full Time / Tienda de San Miguel - Tienda de San Miguel,FALABELLA CORPORATIVO PERÚ,"San Miguel, Lima, Perú",2026-07-02,Hace 8 horas,FULL_TIME,,"En Falabella, empresa líder en el sector retail, nos encontramos en la búsqueda de los mejores talentos para el puesto de cajero(a) para la tienda de San Miguel. Requisitos: Mayor de 18 años. Secundaria Completa, estudios técnicos culminados o en curso. Conceptos contables: nivel básico. Experiencia mínima de 4 meses como cajero. De preferencia experiencia en venta de intangibles. Disponibilidad para laborar de manera presencial en la tienda mencionada. Disponibilidad para laborar de apertura a cierre de tienda. Full time: 48 horas a la semana (05 días de trabajo x 02 días de descanso rotativo). Part time: 19 horas a la semana (02 días de trabajo x 05 días de descanso rotativo). Funciones: Ingresar los pagos de los clientes por ventas al contado o crédito. Realizar avances o retiros en efectivo según se solicite. Emitir diariamente reportes y contabilizar fondo de caja. Llenar y separar sobres para efectivo y custodiar los vouchers y documentos. Cumplir con las políticas de cambios y devoluciones de producto, en caso sea necesario. Realizar cuadratura diaria del terminal asignado, verificando que lo ingresado corresponde a lo contabilizado en caja. Ofrecer de manera oportuna la Compra Protegida a los clientes y cumplir con el objetivo de venta mensual. Realizar referidos de tarjeta CMR al banco o a los afiliadores de tarjeta ubicados en las tiendas. Beneficios: Ingreso a planilla completa de Saga Falabella. Beneficios de ley. Beneficios corporativos. Asignación familiar. Utilidades.-Requerimientos- Educación mínima: Educación Secundaria años de experiencia Edad: A partir de 18 años Conocimientos: Comunicación, Resolución de problemas, Atención al cliente Palabras clave: boutique, tienda, store, establecimiento, bazar, bazzar",https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-falabella-cajeroa-part-y-full-time-tienda-de-san-miguel-tienda-de-san-miguel-en-san-miguel-AD301C71DFA7C0E961373E686DCF3405,True,Computrabajo Perú,Cajero,2026-07-19T06:23:18.206030+00:00,Ventas | Atención al cliente | Resolución de problemas,Liderazgo / Senior,San Miguel,Lima,3
F2778F4267345454,¡Sueldo+Bono nocturno! Cajero multifuncional Tiendas Listo / La Marina / Turno noche - Primax / Planilla completa,COESTI S.A.,"San Miguel, Lima, Perú",2026-05-30,Hace 9 horas,FULL_TIME,PEN 1130 MONTH,"¡Es tu oportunidad! Si deseas pertenecer al Grupo Primax y formar parte de un equipo lleno de energía, esta es tu oportunidad para postular al puesto de Cajero(a) Multifuncional de Minimarket. Contar con disponibilidad para trabajar en Listo San Miguel Funciones: Atender a los clientes en el minimarket de acuerdo con los protocolos de servicio. Preparar los pedidos de los clientes. Reponer y organizar los productos del minimarket. Realizar el manejo y cuadre de caja. Impulsar la venta de promociones y productos. Apoyar en la toma de inventarios. Mantener el orden y limpieza del minimarket. Requisitos: Secundaria completa. Carnet de sanidad Experiencia en atención al cliente (deseable). Experiencia en manejo de caja (deseable). Disponibilidad para laborar en turno noche (turno de 10pm a 6 am y de 11 pm a 7am - se rota en ambos horarios) Actitud proactiva, compromiso y orientación al servicio. Beneficios: Ingreso a planilla desde el primer día. Sueldo + bono nocturno Beneficios de acuerdo a ley. Asignación familiar. ¡¡Comisiones por ventas!! Participación en utilidades. Oportunidad de crecimiento y desarrollo. ¡Únete a este gran equipo!. -Requerimientos- Educación mínima: Educación Secundaria años de experiencia Palabras clave: night, nighttime, nocturno, cashier, cajero, polivalente, multiusos, versatil, multifuncion, plurifuncional, multifuntion, polifacetico",https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-sueldobono-nocturno-cajero-multifuncional-tiendas-listo-la-marina-turno-noche-primax-planilla-completa-en-san-miguel-B199C25D0980BAD161373E686DCF3405,True,Computrabajo Perú,Cajero,2026-07-19T06:23:18.206030+00:00,Ventas | Atención al cliente | Proactividad,No especificado,San Miguel,Lima,3
7843C7FBE1ECC988,Falabella / Cajero(a) / Full Time / Tienda de Puruchuco - Tienda de Puruchuco,FALABELLA CORPORATIVO PERÚ,"Ate, Lima, Perú",2026-07-02,Hace 10 horas,FULL_TIME,,"En Falabella, empresa líder en el sector retail, nos encontramos en la búsqueda de los mejores talentos para el puesto de cajero(a) full time para la tienda de Puruchuco. Requisitos: Mayor de 18 años. Secundaria Completa, estudios técnicos culminados o en curso. Conceptos contables: nivel básico. Experiencia mínima de 4 meses como cajero. De preferencia experiencia en venta de intangibles. Disponibilidad para laborar de manera presencial en la tienda mencionada. Disponibilidad para laborar de apertura a cierre de tienda. Full time: 48 horas a la semana (05 días de trabajo + 02 días de descanso rotativo). Funciones: Ingresar los pagos de los clientes por ventas al contado o crédito. Realizar avances o retiros en efectivo según se solicite. Emitir diariamente reportes y contabilizar fondo de caja. Llenar y separar sobres para efectivo y custodiar los vouchers y documentos. Cumplir con las políticas de cambios y devoluciones de producto, en caso sea necesario. Realizar cuadratura diaria del terminal asignado, verificando que lo ingresado corresponde a lo contabilizado en caja. Ofrecer de manera oportuna la Compra Protegida a los clientes y cumplir con el objetivo de venta mensual. Realizar referidos de tarjeta CMR al banco o a los afiliadores de tarjeta ubicados en las tiendas. Beneficios: Ingreso a planilla completa de Saga Falabella. Beneficios de ley. Beneficios corporativos. Asignación familiar. Utilidades.-Requerimientos- Educación mínima: Educación Secundaria años de experiencia Edad: A partir de 18 años Conocimientos: Comunicación, Gestión del tiempo, Orientación al logro, Atención al cliente Palabras clave: boutique, tienda, store, establecimiento, bazar, bazzar",https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-falabella-cajeroa-full-time-tienda-de-puruchuco-tienda-de-puruchuco-en-ate-A273708B41E28FE061373E686DCF3405,True,Computrabajo Perú,Cajero,2026-07-19T06:23:18.206030+00:00,Ventas | Atención al cliente | Organización,Liderazgo / Senior,Ate,Lima,3
E19C474C64EF6972,Cajeros/as Multifuncionales para Miraflores / Planilla completa + Básico + Bonos adicionales - Planilla completa/ bono movilidad/Miraflores,Eurofirms Perú,"La Victoria, Lima, Perú",2026-06-16,Hace 10 horas,FULL_TIME,,"ÚNETE AL EQUIPO Somos Eurofirms, empresa dedicada al reclutamiento y selección del mejor talento, por encargo de nuestro importante cliente, líder en el rubro de retail de conveniencia, nos encontramos en búsqueda de la persona idónea para ocupar el cargo de Colaborador Multifuncional - Miraflores. FUNCIONES: Atención al cliente y promoción de ventas, brindando un servicio ágil y de calidad. Manejo de caja, recepción y reposición de mercadería en tienda y almacén. Manipulación de alimentos, limpieza integral del local y apoyo en inventarios. REQUISITOS: Contar con 3 meses de experiencia en atención al cliente. Contar con disponibilidad para desempeñar funciones operativas propias de tienda (trabajo de pie, carga ligera, desplazamiento constante, entre otros). Experiencia en cargos similares: atención al Cliente; cajero, reponedor y promoción de productos, y conocimientos básicos de ventas. HORARIOS: (Turno Cierre) Lunes a Domingo de 2:15 pm a 11:15 pm, con 1 día de descanso entre lunes a jueves. (Amanecida solo tiendas 24h). (Turno Rotativo) Lunes a Domingo con 1 día de descanso entre lunes a jueves. 6:00 am a 03:00 pm - 7:00 am a 4:00 pm (Depende de apertura de tienda) y 2:15 pm a 11:15pm. (Amanecida solo tiendas 24h). BENEFICIOS: Sueldo básico 1,130 soles. Bonos de movilidad de 200 soles desde el 1er mes + 50 soles (Turno cierre) Movilidad de acercamiento (Turno cierre) Bono objetivos de hasta 150 soles Bonos de permanencia de 50 soles al 4to y 7mo mes Ingreso a planilla con todos los beneficios de ley desde el 1er día Línea de Carrera en 4 meses Descuentos corporativos, convenios educativos, entre otros. Eurofirms promueve la inclusión e inserción laboral sin distinción por razón de discapacidad, género, orientación, identidad y expresión de género.-Requerimientos- Educación mínima: Educación Secundaria años de experiencia Edad: A partir de 18 años",https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cajerosas-multifuncionales-para-miraflores-planilla-completa-basico-bonos-adicionales-planilla-completa-bono-movilidadmiraflores-en-la-victoria-840AFF1B9E48B8FE61373E686DCF3405,True,Computrabajo Perú,Cajero,2026-07-19T06:23:18.206030+00:00,Ventas | Logística | Atención al cliente,Liderazgo / Senior,La Victoria,Lima,3
